module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson,isEssay
M2,M2.02.05,,The following four statements describe the arrangement of particles in a solid.,1 and 2,2 and 4,1 and 3,,2 and 4,MEDIUM,,,,APPROVED,,1,Bravo2-States of Matter.pdf,"{""raw"": ""The following four statements describe the arrangement of particles in a solid."", ""question"": ""The following four statements describe the arrangement of particles in a solid."", ""options"": [""1 and 2"", ""2 and 4"", ""1 and 3""], ""correct"": ""2 and 4"", ""answer_text"": null, ""category"": null, ""source_file"": ""Bravo2-States of Matter.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,Forces that hold atoms together are called,Cohesive bonds,Chemical bonds,Adhesive bonds,,Cohesive bonds,EASY,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q1),1,Combined acids bases salts.docx,"{""raw"": ""Forces that hold atoms together are called"", ""question"": ""Forces that hold atoms together are called"", ""options"": [""Cohesive bonds"", ""Chemical bonds"", ""Adhesive bonds""], ""correct"": ""Cohesive bonds"", ""answer_text"": null, ""category"": null, ""source_file"": ""Combined acids bases salts.docx"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,Noble gases exist as ____ in the air,Single atoms,Diatoms,Solids,,Single atoms,EASY,,,,DRAFT,Found in Suntech corpus,1,Combined acids bases salts.docx,"{""raw"": ""Noble gases exist as ____ in the air"", ""question"": ""Noble gases exist as ____ in the air"", ""options"": [""Single atoms"", ""Diatoms"", ""Solids""], ""correct"": ""Single atoms"", ""answer_text"": null, ""category"": null, ""source_file"": ""Combined acids bases salts.docx"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,3. What type of bond is usually shared between two non metallic elements?,Cohesive bond,Non metallic bond,Covalent bond,,Non metallic bond,MEDIUM,,,,DRAFT,From M2 answer key Q3,1,Combined acids bases salts.docx,"{""raw"": ""3. What type of bond is usually shared between two non metallic elements?"", ""question"": ""3. What type of bond is usually shared between two non metallic elements?"", ""options"": [""Cohesive bond"", ""Non metallic bond"", ""Covalent bond""], ""correct"": ""Non metallic bond"", ""answer_text"": null, ""category"": null, ""source_file"": ""Combined acids bases salts.docx"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,Large covalent structures have high melting and boiling points,True,False,None of the above,,True,MEDIUM,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q4),1,Combined acids bases salts.docx,"{""raw"": ""Large covalent structures have high melting and boiling points"", ""question"": ""Large covalent structures have high melting and boiling points"", ""options"": [""True"", ""False"", ""None of the above""], ""correct"": ""True"", ""answer_text"": null, ""category"": null, ""source_file"": ""Combined acids bases salts.docx"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,5. What type of bonding exists when an electron is transferred from one atom to another?,Ionic bond,Covalent bond,No such bond exists,,Covalent bond,MEDIUM,,,,DRAFT,From M2 answer key Q5,1,Combined acids bases salts.docx,"{""raw"": ""5. What type of bonding exists when an electron is transferred from one atom to another?"", ""question"": ""5. What type of bonding exists when an electron is transferred from one atom to another?"", ""options"": [""Ionic bond"", ""Covalent bond"", ""No such bond exists""], ""correct"": ""Covalent bond"", ""answer_text"": null, ""category"": null, ""source_file"": ""Combined acids bases salts.docx"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,A cation has a ______ charge,Positive,Negative,Neutral,,Positive,EASY,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q6),1,Combined acids bases salts.docx,"{""raw"": ""A cation has a ______ charge"", ""question"": ""A cation has a ______ charge"", ""options"": [""Positive"", ""Negative"", ""Neutral""], ""correct"": ""Positive"", ""answer_text"": null, ""category"": null, ""source_file"": ""Combined acids bases salts.docx"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,Group 1 metals and halogens form a ____ bond,Covalent bond,Ionic bond,Allotropic bond,,Covalent bond,EASY,,,,DRAFT,Found in Suntech corpus,1,Combined acids bases salts.docx,"{""raw"": ""Group 1 metals and halogens form a ____ bond"", ""question"": ""Group 1 metals and halogens form a ____ bond"", ""options"": [""Covalent bond"", ""Ionic bond"", ""Allotropic bond""], ""correct"": ""Covalent bond"", ""answer_text"": null, ""category"": null, ""source_file"": ""Combined acids bases salts.docx"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,Ion compounds have ductility as a property,True,False,Unknown property,,False,EASY,,,,ANSWERED,"Verified from physics knowledge: ionic compounds are brittle, not ductile",1,Combined acids bases salts.docx,"{""raw"": ""Ion compounds have ductility as a property"", ""question"": ""Ion compounds have ductility as a property"", ""options"": [""True"", ""False"", ""Unknown property""], ""correct"": ""False"", ""answer_text"": null, ""category"": null, ""source_file"": ""Combined acids bases salts.docx"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,The electron cloud in metallic bond is made of,Water vapor,Localized electrons,Delocalized electrons,,Localized electrons,EASY,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q10),1,Combined acids bases salts.docx,"{""raw"": ""The electron cloud in metallic bond is made of"", ""question"": ""The electron cloud in metallic bond is made of"", ""options"": [""Water vapor"", ""Localized electrons"", ""Delocalized electrons""], ""correct"": ""Localized electrons"", ""answer_text"": null, ""category"": null, ""source_file"": ""Combined acids bases salts.docx"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,11. Which of these exists between dissimilar atoms?,Cohesive forces,Adhesive forces,Neutral force,,Adhesive forces,MEDIUM,,,,DRAFT,From M2 answer key Q11,1,Combined acids bases salts.docx,"{""raw"": ""11. Which of these exists between dissimilar atoms?"", ""question"": ""11. Which of these exists between dissimilar atoms?"", ""options"": [""Cohesive forces"", ""Adhesive forces"", ""Neutral force""], ""correct"": ""Adhesive forces"", ""answer_text"": null, ""category"": null, ""source_file"": ""Combined acids bases salts.docx"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,"12. In covalent bonds, electrons are shared to form ?",Compounds,Molecules,Atoms,,Molecules,MEDIUM,,,,DRAFT,From M2 answer key Q12,1,Combined acids bases salts.docx,"{""raw"": ""12. In covalent bonds, electrons are shared to form ?"", ""question"": ""12. In covalent bonds, electrons are shared to form ?"", ""options"": [""Compounds"", ""Molecules"", ""Atoms""], ""correct"": ""Molecules"", ""answer_text"": null, ""category"": null, ""source_file"": ""Combined acids bases salts.docx"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,Solid crystals of ionic compounds conduct electricity,True,False,Cannot be determined,,True,MEDIUM,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q13),1,Combined acids bases salts.docx,"{""raw"": ""Solid crystals of ionic compounds conduct electricity"", ""question"": ""Solid crystals of ionic compounds conduct electricity"", ""options"": [""True"", ""False"", ""Cannot be determined""], ""correct"": ""True"", ""answer_text"": null, ""category"": null, ""source_file"": ""Combined acids bases salts.docx"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,14. Which of the following describes metallic bonds?,Electrons are shared to form molecules,Involves the transfer of electrons to another atom,Consists of delocalized electrons moving around immobile positive ions,,Electrons are shared to form molecules,MEDIUM,,,,DRAFT,From M2 answer key Q14,1,Combined acids bases salts.docx,"{""raw"": ""14. Which of the following describes metallic bonds?"", ""question"": ""14. Which of the following describes metallic bonds?"", ""options"": [""Electrons are shared to form molecules"", ""Involves the transfer of electrons to another atom"", ""Consists of delocalized electrons moving around immobile positive ions""], ""correct"": ""Electrons are shared to form molecules"", ""answer_text"": null, ""category"": null, ""source_file"": ""Combined acids bases salts.docx"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,15. Which of these is an example of single covalent molecules?,HCl,C2H4,CO2,,CO2,MEDIUM,,,,DRAFT,From M2 answer key Q15,1,Combined acids bases salts.docx,"{""raw"": ""15. Which of these is an example of single covalent molecules?"", ""question"": ""15. Which of these is an example of single covalent molecules?"", ""options"": [""HCl"", ""C2H4"", ""CO2""], ""correct"": ""CO2"", ""answer_text"": null, ""category"": null, ""source_file"": ""Combined acids bases salts.docx"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,16. Which of these describes covalent bonds?,Electrons are shared to from molecules,Involves the transfer of electrons to another atom,Consists of delocalized electrons moving around immobile positive ions,,Electrons are shared to from molecules,EASY,,,,DRAFT,From M2 answer key Q16,1,Combined acids bases salts.docx,"{""raw"": ""16. Which of these describes covalent bonds?"", ""question"": ""16. Which of these describes covalent bonds?"", ""options"": [""Electrons are shared to from molecules"", ""Involves the transfer of electrons to another atom"", ""Consists of delocalized electrons moving around immobile positive ions""], ""correct"": ""Electrons are shared to from molecules"", ""answer_text"": null, ""category"": null, ""source_file"": ""Combined acids bases salts.docx"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,17. Which of these describes ionic bonds?,Electrons are shared to from molecules,Involves the transfer of electrons to another atom,Consists of delocalized electrons moving around immobile positive ions,,Electrons are shared to from molecules,EASY,,,,DRAFT,From M2 answer key Q17,1,Combined acids bases salts.docx,"{""raw"": ""17. Which of these describes ionic bonds?"", ""question"": ""17. Which of these describes ionic bonds?"", ""options"": [""Electrons are shared to from molecules"", ""Involves the transfer of electrons to another atom"", ""Consists of delocalized electrons moving around immobile positive ions""], ""correct"": ""Electrons are shared to from molecules"", ""answer_text"": null, ""category"": null, ""source_file"": ""Combined acids bases salts.docx"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,18. Which of these is an allotrope of carbon?,Gold,Diamond,Silver,,Gold,EASY,,,,DRAFT,From M2 answer key Q18,1,Combined acids bases salts.docx,"{""raw"": ""18. Which of these is an allotrope of carbon?"", ""question"": ""18. Which of these is an allotrope of carbon?"", ""options"": [""Gold"", ""Diamond"", ""Silver""], ""correct"": ""Gold"", ""answer_text"": null, ""category"": null, ""source_file"": ""Combined acids bases salts.docx"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,"When a compound exists in two or more different forms in the same physical state, it’s said to be",Bipolar,Diatomic,Allotropic,,Bipolar,MEDIUM,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q19),1,Combined acids bases salts.docx,"{""raw"": ""When a compound exists in two or more different forms in the same physical state, it’s said to be"", ""question"": ""When a compound exists in two or more different forms in the same physical state, it’s said to be"", ""options"": [""Bipolar"", ""Diatomic"", ""Allotropic""], ""correct"": ""Bipolar"", ""answer_text"": null, ""category"": null, ""source_file"": ""Combined acids bases salts.docx"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,These are acids used in and around an aircraft except,Hydrogen peroxide,Nitric acids,Sulphuric acid,,Sulphuric acid,MEDIUM,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q21),1,Combined acids bases salts.docx,"{""raw"": ""These are acids used in and around an aircraft except"", ""question"": ""These are acids used in and around an aircraft except"", ""options"": [""Hydrogen peroxide"", ""Nitric acids"", ""Sulphuric acid""], ""correct"": ""Sulphuric acid"", ""answer_text"": null, ""category"": null, ""source_file"": ""Combined acids bases salts.docx"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,These are all properties of acids except,Away from the Neutral value,Towards the neutral value,In any order,,Away from the Neutral value,EASY,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q22),1,Combined acids bases salts.docx,"{""raw"": ""These are all properties of acids except"", ""question"": ""These are all properties of acids except"", ""options"": [""Away from the Neutral value"", ""Towards the neutral value"", ""In any order""], ""correct"": ""Away from the Neutral value"", ""answer_text"": null, ""category"": null, ""source_file"": ""Combined acids bases salts.docx"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,Acid Reacts with metals to form,Corrosion,Salts,Metalloids,,Salts,EASY,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q9),1,Combined acids bases salts.docx,"{""raw"": ""Acid Reacts with metals to form"", ""question"": ""Acid Reacts with metals to form"", ""options"": [""Corrosion"", ""Salts"", ""Metalloids""], ""correct"": ""Salts"", ""answer_text"": null, ""category"": null, ""source_file"": ""Combined acids bases salts.docx"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
