module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson,isEssay
M13,M13.13.7(c),,"In a synchro-servo system, what does the rotor of the synchro receiver provide?",A signal to the servo amplifier,Torque for the motor,Voltage to the stator,,A signal to the servo amplifier,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""In a synchro-servo system, what does the rotor of the synchro receiver provide?"", ""question"": ""In a synchro-servo system, what does the rotor of the synchro receiver provide?"", ""options"": [""A signal to the servo amplifier"", ""Torque for the motor"", ""Voltage to the stator""], ""correct"": ""A signal to the servo amplifier"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,zero in a synchro-servo system?,The servo amplifier stops the motor,The servo amplifier drives the motor,The rotor is disconnected from the system,,The servo amplifier drives the motor,EASY,,,MEDIUM,ANSWERED,Matched from corpus-option,1,MODULE 13_Questions.pdf,"{""raw"": ""zero in a synchro-servo system?"", ""question"": ""zero in a synchro-servo system?"", ""options"": [""The servo amplifier stops the motor"", ""The servo amplifier drives the motor"", ""The rotor is disconnected from the system""], ""correct"": ""The servo amplifier drives the motor"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.12.000,,When is the output signal of the rotor of a synchro receiver zero?,When the rotor and stator are aligned at 0 degrees,When the rotor and stator are at a 90-degree angle,When the rotor and stator are at a 90-degree angle,,When the rotor and stator are aligned at 0 degrees,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus,1,MODULE 13_Questions.pdf,"{""raw"": ""When is the output signal of the rotor of a synchro receiver zero?"", ""question"": ""When is the output signal of the rotor of a synchro receiver zero?"", ""options"": [""When the rotor and stator are aligned at 0 degrees"", ""When the rotor and stator are at a 90-degree angle"", ""When the rotor and stator are at a 90-degree angle""], ""correct"": ""When the rotor and stator are aligned at 0 degrees"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.12.000"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.12.000,,failure) be detected?,By checking the servo amplifier signal,By using synchro receivers with two rotor windings,By monitoring the output of the motor,,By checking the servo amplifier signal,EASY,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""failure) be detected?"", ""question"": ""failure) be detected?"", ""options"": [""By checking the servo amplifier signal"", ""By using synchro receivers with two rotor windings"", ""By monitoring the output of the motor""], ""correct"": ""By checking the servo amplifier signal"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.12.000"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,What does the continuity detector in a synchro system monitor?,The voltage in the motor,The two output signals of the rotor coils,The voltage in the servo amplifier,,The two output signals of the rotor coils,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus,1,MODULE 13_Questions.pdf,"{""raw"": ""What does the continuity detector in a synchro system monitor?"", ""question"": ""What does the continuity detector in a synchro system monitor?"", ""options"": [""The voltage in the motor"", ""The two output signals of the rotor coils"", ""The voltage in the servo amplifier""], ""correct"": ""The two output signals of the rotor coils"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.30.05,,What is the resolver used for in a servo system?,High-precision measurement of angular positions,Power distribution in the servo amplifier,Torque generation in the motor,,Power distribution in the servo amplifier,EASY,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""What is the resolver used for in a servo system?"", ""question"": ""What is the resolver used for in a servo system?"", ""options"": [""High-precision measurement of angular positions"", ""Power distribution in the servo amplifier"", ""Torque generation in the motor""], ""correct"": ""Power distribution in the servo amplifier"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.30.05"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M13,,,How many stator coils does a resolver have?,Two stator coils,One stator coil,Three stator coils,,Two stator coils,EASY,,,MEDIUM,ANSWERED,Matched from corpus,1,MODULE 13_Questions.pdf,"{""raw"": ""How many stator coils does a resolver have?"", ""question"": ""How many stator coils does a resolver have?"", ""options"": [""Two stator coils"", ""One stator coil"", ""Three stator coils""], ""correct"": ""Two stator coils"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.4(b),,How are the stator coils and rotor coils arranged in a resolver?,The stator coils are parallel to the rotor coils,The stator coils and rotor coils are at 90 degrees to each other,The stator coils are 180 degrees apart,,The stator coils are parallel to the rotor coils,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus,1,MODULE 13_Questions.pdf,"{""raw"": ""How are the stator coils and rotor coils arranged in a resolver?"", ""question"": ""How are the stator coils and rotor coils arranged in a resolver?"", ""options"": [""The stator coils are parallel to the rotor coils"", ""The stator coils and rotor coils are at 90 degrees to each other"", ""The stator coils are 180 degrees apart""], ""correct"": ""The stator coils are parallel to the rotor coils"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.4(b)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.1.5,,What type of signals does a resolver produce from the stator coils?,Sine and Cosine signals,Direct voltage output,Pulse-width modulation signals,,Sine and Cosine signals,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus,1,MODULE 13_Questions.pdf,"{""raw"": ""What type of signals does a resolver produce from the stator coils?"", ""question"": ""What type of signals does a resolver produce from the stator coils?"", ""options"": [""Sine and Cosine signals"", ""Direct voltage output"", ""Pulse-width modulation signals""], ""correct"": ""Sine and Cosine signals"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.1.5"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.1.5,,"In a resolver, the sine and cosine signals depend on what?",The voltage supplied to the resolver,The existing angle of the rotor,The frequency of the excitation voltage,,The voltage supplied to the resolver,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""In a resolver, the sine and cosine signals depend on what?"", ""question"": ""In a resolver, the sine and cosine signals depend on what?"", ""options"": [""The voltage supplied to the resolver"", ""The existing angle of the rotor"", ""The frequency of the excitation voltage""], ""correct"": ""The voltage supplied to the resolver"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.1.5"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,servo amplifier to adjust the system?,Synchro receiver rotor,Servo motor,Resolver,,Servo motor,EASY,,,MEDIUM,ANSWERED,Matched from corpus,1,MODULE 13_Questions.pdf,"{""raw"": ""servo amplifier to adjust the system?"", ""question"": ""servo amplifier to adjust the system?"", ""options"": [""Synchro receiver rotor"", ""Servo motor"", ""Resolver""], ""correct"": ""Servo motor"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(a),,What is the primary component of an LVDT that changes the output?,A linear moveable iron core,The primary coil,The secondary winding,,The primary coil,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus,1,MODULE 13_Questions.pdf,"{""raw"": ""What is the primary component of an LVDT that changes the output?"", ""question"": ""What is the primary component of an LVDT that changes the output?"", ""options"": [""A linear moveable iron core"", ""The primary coil"", ""The secondary winding""], ""correct"": ""The primary coil"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(a)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(a),,How does the position of the iron core affect the LVDT's output?,It changes the temperature of the transformer,It changes the magnetic coupling between the primary and secondary coils,It changes the frequency of the signal,,It changes the temperature of the transformer,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus,1,MODULE 13_Questions.pdf,"{""raw"": ""How does the position of the iron core affect the LVDT's output?"", ""question"": ""How does the position of the iron core affect the LVDT's output?"", ""options"": [""It changes the temperature of the transformer"", ""It changes the magnetic coupling between the primary and secondary coils"", ""It changes the frequency of the signal""], ""correct"": ""It changes the temperature of the transformer"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(a)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(a),,voltage in the secondary coils?,"One secondary coil receives more magnetic flux, inducing higher voltage",The voltage in both coils increases equally,"One secondary coil receives less magnetic flux, inducing higher voltage",,"One secondary coil receives more magnetic flux, inducing higher voltage",EASY,,,MEDIUM,ANSWERED,Matched from corpus,1,MODULE 13_Questions.pdf,"{""raw"": ""voltage in the secondary coils?"", ""question"": ""voltage in the secondary coils?"", ""options"": [""One secondary coil receives more magnetic flux, inducing higher voltage"", ""The voltage in both coils increases equally"", ""One secondary coil receives less magnetic flux, inducing higher voltage""], ""correct"": ""One secondary coil receives more magnetic flux, inducing higher voltage"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(a)"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(a),,How are the secondary coils in an LVDT connected?,In serial,In parallel,In a series-parallel combination,,In serial,EASY,,,MEDIUM,ANSWERED,Matched from corpus,1,MODULE 13_Questions.pdf,"{""raw"": ""How are the secondary coils in an LVDT connected?"", ""question"": ""How are the secondary coils in an LVDT connected?"", ""options"": [""In serial"", ""In parallel"", ""In a series-parallel combination""], ""correct"": ""In serial"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(a)"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(a),,proportional to what?,The mechanical position of the core,The frequency of the primary coil,The temperature of the transformer,,The mechanical position of the core,EASY,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""proportional to what?"", ""question"": ""proportional to what?"", ""options"": [""The mechanical position of the core"", ""The frequency of the primary coil"", ""The temperature of the transformer""], ""correct"": ""The mechanical position of the core"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(a)"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(a),,What does the schematic diagram of an LVDT show?,The electrical components in a servo system,"The primary and secondary windings, and the moveable core",The positioning of the mechanical parts,,The electrical components in a servo system,EASY,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""What does the schematic diagram of an LVDT show?"", ""question"": ""What does the schematic diagram of an LVDT show?"", ""options"": [""The electrical components in a servo system"", ""The primary and secondary windings, and the moveable core"", ""The positioning of the mechanical parts""], ""correct"": ""The electrical components in a servo system"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(a)"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.1(b),,What does a Rotary Variable Differential Transformer (RVDT) convert?,Angular position information into electrical signals,Mechanical energy into electrical energy,Voltage variations into mechanical position,,Angular position information into electrical signals,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""What does a Rotary Variable Differential Transformer (RVDT) convert?"", ""question"": ""What does a Rotary Variable Differential Transformer (RVDT) convert?"", ""options"": [""Angular position information into electrical signals"", ""Mechanical energy into electrical energy"", ""Voltage variations into mechanical position""], ""correct"": ""Angular position information into electrical signals"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.1(b)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
