module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M5,M5.05.02,,6. What is the base of the hexadecimal numbering system?,16,8,2,,C,MEDIUM,,,,ANSWERED,Verified correction (score=0.75),1,2 Numbering Systems.docx,"{""raw"": ""6. What is the base of the hexadecimal numbering system?\n   a. 16\n   b. 8\n   c. 2"", ""question"": ""6. What is the base of the hexadecimal numbering system?"", ""options"": [""16"", ""8"", ""2""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""2 Numbering Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.02"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,10. What is the octal equivalent of the binary number 101011?,53,46,55,,A,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,2 Numbering Systems.docx,"{""raw"": ""10. What is the octal equivalent of the binary number 101011?\n    a. 53\n    b. 46\n    c. 55"", ""question"": ""10. What is the octal equivalent of the binary number 101011?"", ""options"": [""53"", ""46"", ""55""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""2 Numbering Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.02,,11. What is the base of the octal numbering system?,8,10,16,,C,MEDIUM,,,,ANSWERED,Verified correction (score=0.75),1,2 Numbering Systems.docx,"{""raw"": ""11. What is the base of the octal numbering system?\n    a. 8\n    b. 10\n    c. 16"", ""question"": ""11. What is the base of the octal numbering system?"", ""options"": [""8"", ""10"", ""16""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""2 Numbering Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.02"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,13. What is the decimal equivalent of the hexadecimal number 1A?,20,26,28,,B,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,2 Numbering Systems.docx,"{""raw"": ""13. What is the decimal equivalent of the hexadecimal number 1A?\n    a. 20\n    b. 26\n    c. 28"", ""question"": ""13. What is the decimal equivalent of the hexadecimal number 1A?"", ""options"": [""20"", ""26"", ""28""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""2 Numbering Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,Convert the decimal number 7 to octal.,5,7,9,,A,EASY,,,,ANSWERED,Domain-verified (score=0.67),1,2 Numbering Systems.docx,"{""raw"": ""15. Convert the decimal number 7 to octal.\n    a. 5\n    b. 7\n    c. 9"", ""question"": ""Convert the decimal number 7 to octal."", ""options"": [""5"", ""7"", ""9""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""2 Numbering Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""EASY""}"
M5,M5.5.6(b),,20. What is the binary equivalent of the octal number 7?,111,111,101,,A,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,2 Numbering Systems.docx,"{""raw"": ""20. What is the binary equivalent of the octal number 7?\n    a. 111\n    b. 111\n    c. 101"", ""question"": ""20. What is the binary equivalent of the octal number 7?"", ""options"": [""111"", ""111"", ""101""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""2 Numbering Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.02,,22. What is the base of the decimal numbering system?,2,10,16,,C,MEDIUM,,,,ANSWERED,Verified correction (score=0.75),1,2 Numbering Systems.docx,"{""raw"": ""22. What is the base of the decimal numbering system?\n    a. 2\n    b. 10\n    c. 16"", ""question"": ""22. What is the base of the decimal numbering system?"", ""options"": [""2"", ""10"", ""16""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""2 Numbering Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.02"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,23. What is the hexadecimal equivalent of the octal number 17?,1D,F,11,,A,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,2 Numbering Systems.docx,"{""raw"": ""23. What is the hexadecimal equivalent of the octal number 17?\n    a. 1D\n    b. F\n    c. 11"", ""question"": ""23. What is the hexadecimal equivalent of the octal number 17?"", ""options"": [""1D"", ""F"", ""11""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""2 Numbering Systems.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.03,,1. What is the primary purpose of data conversion in avionics systems?,To translate data between different formats for compatibility,To increase data security,To compress data for storage,,B,MEDIUM,,,,ANSWERED,Verified correction (score=0.75),1,3 Data Conversion.docx,"{""raw"": ""1. What is the primary purpose of data conversion in avionics systems?\n   a. To translate data between different formats for compatibility\n   b. To increase data security\n   c. To compress data for storage"", ""question"": ""1. What is the primary purpose of data conversion in avionics systems?"", ""options"": [""To translate data between different formats for compatibility"", ""To increase data security"", ""To compress data for storage""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3 Data Conversion.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,,,2. Which device is commonly used to convert analog signals to digital signals?,DigitaltoAnalog Converter (DAC),AnalogtoDigital Converter (ADC),Signal Processor,,B,MEDIUM,,,,ANSWERED,Verified correction (score=0.50),1,3 Data Conversion.docx,"{""raw"": ""2. Which device is commonly used to convert analog signals to digital signals?\n   a. DigitaltoAnalog Converter (DAC)\n   b. AnalogtoDigital Converter (ADC)\n   c. Signal Processor"", ""question"": ""2. Which device is commonly used to convert analog signals to digital signals?"", ""options"": [""DigitaltoAnalog Converter (DAC)"", ""AnalogtoDigital Converter (ADC)"", ""Signal Processor""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3 Data Conversion.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,M5.05.02,,3. What is a key benefit of using digital data over analog data in aircraft systems?,Lower cost,Improved accuracy and noise immunity,Simplicity in design,,A,MEDIUM,,,,ANSWERED,Domain-verified (score=0.67),1,3 Data Conversion.docx,"{""raw"": ""3. What is a key benefit of using digital data over analog data in aircraft systems?\n   a. Lower cost\n   b. Improved accuracy and noise immunity\n   c. Simplicity in design"", ""question"": ""3. What is a key benefit of using digital data over analog data in aircraft systems?"", ""options"": [""Lower cost"", ""Improved accuracy and noise immunity"", ""Simplicity in design""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3 Data Conversion.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.02"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,,,4. What does an AnalogtoDigital Converter (ADC) primarily measure?,Digital pulses,Analog voltage levels,Binary code,,B,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,3 Data Conversion.docx,"{""raw"": ""4. What does an AnalogtoDigital Converter (ADC) primarily measure?\n   a. Digital pulses\n   b. Analog voltage levels\n   c. Binary code"", ""question"": ""4. What does an AnalogtoDigital Converter (ADC) primarily measure?"", ""options"": [""Digital pulses"", ""Analog voltage levels"", ""Binary code""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3 Data Conversion.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,M5.05.04,,5. What is the main function of a DigitaltoAnalog Converter (DAC)?,To amplify signals,To convert digital data into analog signals,To process digital signals,,B,MEDIUM,,,,ANSWERED,Verified correction (score=0.67),1,3 Data Conversion.docx,"{""raw"": ""5. What is the main function of a DigitaltoAnalog Converter (DAC)?\n   a. To amplify signals\n   b. To convert digital data into analog signals\n   c. To process digital signals"", ""question"": ""5. What is the main function of a DigitaltoAnalog Converter (DAC)?"", ""options"": [""To amplify signals"", ""To convert digital data into analog signals"", ""To process digital signals""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3 Data Conversion.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.04,,6. Which of the following is a common use of DACs in aviation?,Driving analog gauges and displays,Storing flight data,Encrypting communication,,A,MEDIUM,,,,ANSWERED,Domain-verified (score=0.50),1,3 Data Conversion.docx,"{""raw"": ""6. Which of the following is a common use of DACs in aviation?\n   a. Driving analog gauges and displays\n   b. Storing flight data\n   c. Encrypting communication"", ""question"": ""6. Which of the following is a common use of DACs in aviation?"", ""options"": [""Driving analog gauges and displays"", ""Storing flight data"", ""Encrypting communication""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3 Data Conversion.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.03,,7. What does the resolution of an ADC define?,The speed of conversion,The precision of the converted digital value,The size of the device,,B,EASY,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,3 Data Conversion.docx,"{""raw"": ""7. What does the resolution of an ADC define?\n   a. The speed of conversion\n   b. The precision of the converted digital value\n   c. The size of the device"", ""question"": ""7. What does the resolution of an ADC define?"", ""options"": [""The speed of conversion"", ""The precision of the converted digital value"", ""The size of the device""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3 Data Conversion.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.03"", ""level"": null, ""difficulty"": ""EASY""}"
M5,M5.5.6(b),,8. Which term describes the smallest change in analog input that results in a change in the digital output of an ADC?,Least Significant Bit (LSB),Most Significant Bit (MSB),Sample Rate,,B,MEDIUM,,,,ANSWERED,Verified correction (score=0.50),1,3 Data Conversion.docx,"{""raw"": ""8. Which term describes the smallest change in analog input that results in a change in the digital output of an ADC?\n   a. Least Significant Bit (LSB)\n   b. Most Significant Bit (MSB)\n   c. Sample Rate"", ""question"": ""8. Which term describes the smallest change in analog input that results in a change in the digital output of an ADC?"", ""options"": [""Least Significant Bit (LSB)"", ""Most Significant Bit (MSB)"", ""Sample Rate""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3 Data Conversion.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.03,,9. What is the sampling rate in the context of data conversion?,The frequency at which an analog signal is sampled,The speed at which digital data is transmitted,The resolution of the digital output,,B,MEDIUM,,,,ANSWERED,Verified correction (score=0.50),1,3 Data Conversion.docx,"{""raw"": ""9. What is the sampling rate in the context of data conversion?\n   a. The frequency at which an analog signal is sampled\n   b. The speed at which digital data is transmitted\n   c. The resolution of the digital output"", ""question"": ""9. What is the sampling rate in the context of data conversion?"", ""options"": [""The frequency at which an analog signal is sampled"", ""The speed at which digital data is transmitted"", ""The resolution of the digital output""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3 Data Conversion.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,"10. In an 8bit ADC, what is the maximum number of distinct output values it can produce?",128,255,256,,C,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,3 Data Conversion.docx,"{""raw"": ""10. In an 8bit ADC, what is the maximum number of distinct output values it can produce?\n    a. 128\n    b. 255\n    c. 256"", ""question"": ""10. In an 8bit ADC, what is the maximum number of distinct output values it can produce?"", ""options"": [""128"", ""255"", ""256""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3 Data Conversion.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,,,11. Which process is used to convert a continuous signal into a discrete signal?,Quantization,Sampling,Modulation,,A,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,3 Data Conversion.docx,"{""raw"": ""11. Which process is used to convert a continuous signal into a discrete signal?\n    a. Quantization\n    b. Sampling\n    c. Modulation"", ""question"": ""11. Which process is used to convert a continuous signal into a discrete signal?"", ""options"": [""Quantization"", ""Sampling"", ""Modulation""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3 Data Conversion.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,12. Why is quantization necessary in ADCs?,To increase the signal frequency,To map a range of analog values to discrete digital values,To filter noise from the signal,,B,EASY,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,3 Data Conversion.docx,"{""raw"": ""12. Why is quantization necessary in ADCs?\n    a. To increase the signal frequency\n    b. To map a range of analog values to discrete digital values\n    c. To filter noise from the signal"", ""question"": ""12. Why is quantization necessary in ADCs?"", ""options"": [""To increase the signal frequency"", ""To map a range of analog values to discrete digital values"", ""To filter noise from the signal""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3 Data Conversion.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""EASY""}"
