module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M11A,M11A.2.5,,"2. How are ""waffle plates"" produced?",By chemical etching,By explosive forming,By 3D printing,,By chemical etching,EASY,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. How are \""waffle plates\"" produced?\nA) By chemical etching\nB) By explosive forming\nC) By 3D printing"", ""question"": ""2. How are \""waffle plates\"" produced?"", ""options"": [""By chemical etching"", ""By explosive forming"", ""By 3D printing""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.2.5"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,,,3. What problem does tapered skin thickness address?,Excessive paint weight,Unnecessary material in low-stress areas,Lightning strike vulnerability,,Unnecessary material in low-stress areas,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. What problem does tapered skin thickness address?\nA) Excessive paint weight\nB) Unnecessary material in low-stress areas\nC) Lightning strike vulnerability"", ""question"": ""3. What problem does tapered skin thickness address?"", ""options"": [""Excessive paint weight"", ""Unnecessary material in low-stress areas"", ""Lightning strike vulnerability""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.03,,4. Which aircraft would most likely use simple riveted aluminum skins?,Modern wide-body jets,Light general aviation aircraft,Supersonic fighters,,Light general aviation aircraft,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. Which aircraft would most likely use simple riveted aluminum skins?\nA) Modern wide-body jets\nB) Light general aviation aircraft\nC) Supersonic fighters"", ""question"": ""4. Which aircraft would most likely use simple riveted aluminum skins?"", ""options"": [""Modern wide-body jets"", ""Light general aviation aircraft"", ""Supersonic fighters""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.13.1(b),,5. What characteristic does chemical etching ensure?,No stress raisers,Perfect aerodynamic smoothness,Built-in corrosion resistance,,Perfect aerodynamic smoothness,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. What characteristic does chemical etching ensure?\nA) No stress raisers\nB) Perfect aerodynamic smoothness\nC) Built-in corrosion resistance\nImage 48 (Corrosion Protection)"", ""question"": ""5. What characteristic does chemical etching ensure?"", ""options"": [""No stress raisers"", ""Perfect aerodynamic smoothness"", ""Built-in corrosion resistance""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.13.1(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.06,,1. What is the purpose of sacrificial coatings?,Provide decorative finish,Retard corrosion onset,Increase electrical conductivity,,Retard corrosion onset,EASY,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. What is the purpose of sacrificial coatings?\nA) Provide decorative finish\nB) Retard corrosion onset\nC) Increase electrical conductivity"", ""question"": ""1. What is the purpose of sacrificial coatings?"", ""options"": [""Provide decorative finish"", ""Retard corrosion onset"", ""Increase electrical conductivity""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.06"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.11.4(b),,2. Which corrosion type follows metal grain boundaries?,Uniform surface corrosion,Pitting corrosion,Intergranular corrosion,,Uniform surface corrosion,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. Which corrosion type follows metal grain boundaries?\nA) Uniform surface corrosion\nB) Pitting corrosion\nC) Intergranular corrosion"", ""question"": ""2. Which corrosion type follows metal grain boundaries?"", ""options"": [""Uniform surface corrosion"", ""Pitting corrosion"", ""Intergranular corrosion""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.4(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,,,3. What maintenance practice helps prevent corrosion?,Keeping protective coatings intact,Operating only in dry climates,Using unpainted surfaces,,Keeping protective coatings intact,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. What maintenance practice helps prevent corrosion?\nA) Keeping protective coatings intact\nB) Operating only in dry climates\nC) Using unpainted surfaces"", ""question"": ""3. What maintenance practice helps prevent corrosion?"", ""options"": [""Keeping protective coatings intact"", ""Operating only in dry climates"", ""Using unpainted surfaces""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.2(b),,4. Why are drain holes important for corrosion control?,Prevent fluid accumulation,Reduce aerodynamic drag,Improve radio reception,,Prevent fluid accumulation,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. Why are drain holes important for corrosion control?\nA) Prevent fluid accumulation\nB) Reduce aerodynamic drag\nC) Improve radio reception"", ""question"": ""4. Why are drain holes important for corrosion control?"", ""options"": [""Prevent fluid accumulation"", ""Reduce aerodynamic drag"", ""Improve radio reception""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.2(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,,,5. What aggravates corrosion damage most?,Low humidity,Combined with mechanical stresses,Exposure to sunlight,,Combined with mechanical stresses,EASY,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. What aggravates corrosion damage most?\nA) Low humidity\nB) Combined with mechanical stresses\nC) Exposure to sunlight\nImage 49 (Page 97)"", ""question"": ""5. What aggravates corrosion damage most?"", ""options"": [""Low humidity"", ""Combined with mechanical stresses"", ""Exposure to sunlight""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""difficulty"": ""EASY""}"
M11A,M11A.11.9(a),,1. What is the primary purpose of navigation lights on aircraft?,To illuminate the cabin for passenger comfort,To mark the extremities and provide position reference,To signal ground crew during maintenance,,To illuminate the cabin for passenger comfort,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. What is the primary purpose of navigation lights on aircraft?\na) To illuminate the cabin for passenger comfort\nb) To mark the extremities and provide position reference\nc) To signal ground crew during maintenance"", ""question"": ""1. What is the primary purpose of navigation lights on aircraft?"", ""options"": [""To illuminate the cabin for passenger comfort"", ""To mark the extremities and provide position reference"", ""To signal ground crew during maintenance""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.9(a)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.7(a),,2. Which category do take-off and landing lights belong to?,Always-on navigation beacons,Lights used only during ground operations,Emergency illumination systems,,Lights used only during ground operations,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. Which category do take-off and landing lights belong to?\na) Always-on navigation beacons\nb) Lights used only during ground operations\nc) Emergency illumination systems"", ""question"": ""2. Which category do take-off and landing lights belong to?"", ""options"": [""Always-on navigation beacons"", ""Lights used only during ground operations"", ""Emergency illumination systems""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.7(a)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.4(d),,3. When are navigation lights typically illuminated?,during takeoff and landing,when the aircraft is on the ground,Whenever the aircraft is in operation,,Whenever the aircraft is in operation,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. When are navigation lights typically illuminated?\na) during takeoff and landing\nb) when the aircraft is on the ground\nc) Whenever the aircraft is in operation"", ""question"": ""3. When are navigation lights typically illuminated?"", ""options"": [""during takeoff and landing"", ""when the aircraft is on the ground"", ""Whenever the aircraft is in operation""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.4(d)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.03,,4. What is the purpose of wing illumination lights?,To assist in ice inspection,To provide fuselage lighting,To signal other aircraft,,To assist in ice inspection,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. What is the purpose of wing illumination lights?\na) To assist in ice inspection\nb) To provide fuselage lighting\nc) To signal other aircraft"", ""question"": ""4. What is the purpose of wing illumination lights?"", ""options"": [""To assist in ice inspection"", ""To provide fuselage lighting"", ""To signal other aircraft""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.03,,5. Which of these is NOT a function of external aircraft lighting?,Assisting in emergency evacuations,Providing lateral illumination during taxiing,Powering the aircraft's electrical systems,,Providing lateral illumination during taxiing,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. Which of these is NOT a function of external aircraft lighting?\na) Assisting in emergency evacuations\nb) Providing lateral illumination during taxiing\nc) Powering the aircraft's electrical systems\nPage 2: Navigation Lights (Specific)"", ""question"": ""5. Which of these is NOT a function of external aircraft lighting?"", ""options"": [""Assisting in emergency evacuations"", ""Providing lateral illumination during taxiing"", ""Powering the aircraft's electrical systems""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.03,,1. Where are the colored navigation lights typically located?,Near the trailing edge of each wingtip,Near the leading edge of each wingtip,On the aircraft's vertical stabilizer,,Near the trailing edge of each wingtip,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. Where are the colored navigation lights typically located?\na) Near the trailing edge of each wingtip\nb) Near the leading edge of each wingtip\nc) On the aircraft's vertical stabilizer"", ""question"": ""1. Where are the colored navigation lights typically located?"", ""options"": [""Near the trailing edge of each wingtip"", ""Near the leading edge of each wingtip"", ""On the aircraft's vertical stabilizer""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.03,,"2. When viewed from another aircraft, what does a red navigation light indicate?",The aircraft's right side,The aircraft's left side,The aircraft's tail position,,The aircraft's right side,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. When viewed from another aircraft, what does a red navigation light indicate?\na) The aircraft's right side\nb) The aircraft's left side\nc) The aircraft's tail position"", ""question"": ""2. When viewed from another aircraft, what does a red navigation light indicate?"", ""options"": [""The aircraft's right side"", ""The aircraft's left side"", ""The aircraft's tail position""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.2.5,,3. When are navigation lights particularly important?,During daytime flights,During nighttime operations,Only during maintenance,,During daytime flights,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. When are navigation lights particularly important?\na) During daytime flights\nb) During nighttime operations\nc) Only during maintenance"", ""question"": ""3. When are navigation lights particularly important?"", ""options"": [""During daytime flights"", ""During nighttime operations"", ""Only during maintenance""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.2.5"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.3.000,,4. What is the color of the right wingtip navigation light?,Red,Green,White,,Red,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. What is the color of the right wingtip navigation light?\na) Red\nb) Green\nc) White"", ""question"": ""4. What is the color of the right wingtip navigation light?"", ""options"": [""Red"", ""Green"", ""White""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""MEDIUM""}"
